testing_model_structure,testing_model_type,testing_model_augmentation,testing_model_idx,D_attack_type,D_attack_direction,D_generating_model,D_idx,acc,loss
ResNet20v1,B,None,4,pgd,targeted_ll,ResNet20v1,3,0.5343999862670898,2.0961694717407227
ResNet20v1,B,None,4,pgd,targeted_ll,ResNet20v1,7,0.5307999849319458,2.14797592163086
ResNet20v1,B,None,4,cwl2,targeted_ll,ResNet56v1,1,0.8447999954223633,0.7006586194038391
ResNet20v1,B,None,4,pgd,untargeted,ResNet20v1,0,0.782800018787384,1.401757001876831
ResNet20v1,B,None,4,pgd,untargeted,ResNet56v1,0,0.3201000094413757,3.764325857162476
ResNet20v1,B,None,4,pgd,untargeted,ResNet20v1,3,0.8126000165939331,1.2545400857925415
ResNet20v1,B,None,4,pgd,untargeted,ResNet20v1,2,0.8080999851226807,1.2673202753067017
ResNet20v1,B,None,4,cwl2,untargeted,ResNet56v1,0,0.8105000257492065,0.7870290875434875
ResNet20v1,B,None,4,pgd,untargeted,ResNet56v2,2,0.7778000235557556,1.383102297782898
ResNet20v1,B,None,4,pgd,targeted_ll,vgg19,1,0.5297999978065491,2.275407314300537
ResNet20v1,B,None,4,pgd,untargeted,vgg13,1,0.8145999908447266,1.2058613300323486
ResNet20v1,B,None,4,pgd,targeted_ll,vgg19,0,0.536899983882904,2.308608055114746
ResNet20v1,B,None,4,pgd,untargeted,vgg11,0,0.7879999876022339,1.1043893098831177
ResNet20v1,B,None,4,pgd,untargeted,vgg19,2,0.8012999892234802,1.384068250656128
ResNet20v1,B,None,4,pgd,untargeted,vgg16,0,0.8133000135421753,1.4628725051879885
ResNet20v1,B,None,4,pgd,targeted_ll,vgg16,1,0.5374000072479248,2.183557510375977
ResNet20v1,B,None,4,pgd,untargeted,vgg13,4,0.8141999840736389,1.18159282207489
ResNet20v1,B,None,4,pgd,untargeted,vgg16,2,0.8062999844551086,1.4334601163864136
ResNet20v1,B,None,4,pgd,targeted_ll,vgg16,0,0.5472000241279602,2.1431431770324707
ResNet20v1,B,None,4,pgd,untargeted,vgg16,1,0.8003000020980835,1.5267208814620972
ResNet20v1,B,None,4,pgd,targeted_ll,vgg16,2,0.5212000012397766,2.288946866989136
ResNet20v1,B,None,4,pgd,untargeted,vgg11,4,0.7986999750137329,1.103358507156372
ResNet20v1,B,None,4,pgd,targeted_ll,vgg11,1,0.66839998960495,1.3959648609161377
ResNet20v1,B,None,4,pgd,targeted_ll,vgg19,2,0.5299999713897705,2.242839813232422
ResNet20v1,B,None,4,pgd,targeted_ll,vgg13,4,0.5648999810218811,2.087665319442749
ResNet20v1,B,None,4,pgd,untargeted,vgg19,4,0.8130999803543091,1.2171066999435425
ResNet20v1,B,None,4,pgd,targeted_ll,vgg13,1,0.5698000192642212,2.023636817932129
ResNet20v1,B,None,4,pgd,targeted_ll,vgg13,2,0.5493999719619751,2.1287295818328857
ResNet20v1,B,None,4,pgd,targeted_ll,vgg19,4,0.5432000160217285,2.1223244667053223
ResNet20v1,B,None,4,pgd,untargeted,vgg11,2,0.7918999791145325,1.1002585887908936
ResNet20v1,B,None,4,pgd,targeted_ll,vgg11,2,0.6721000075340271,1.396923542022705
ResNet20v1,B,None,4,pgd,targeted_ll,vgg16,4,0.5386999845504761,2.1567842960357666
ResNet20v1,B,None,4,pgd,untargeted,vgg13,0,0.8112999796867371,1.2322237491607666
ResNet20v1,B,None,4,pgd,targeted_ll,vgg11,4,0.6674000024795532,1.4136508703231812
ResNet20v1,B,None,4,pgd,untargeted,vgg13,2,0.8129000067710876,1.2621440887451172
ResNet20v1,B,None,4,pgd,untargeted,vgg11,1,0.7950999736785889,1.121523380279541
ResNet20v1,B,None,4,pgd,untargeted,vgg19,1,0.8009999990463257,1.3312499523162842
ResNet20v1,B,None,4,pgd,targeted_ll,vgg13,0,0.5462999939918518,2.18838119506836
ResNet20v1,B,None,4,pgd,untargeted,vgg16,4,0.8048999905586243,1.5733121633529663
ResNet20v1,B,None,4,pgd,untargeted,vgg19,0,0.8180000185966492,1.2139564752578735
ResNet20v1,B,None,4,pgd,targeted_ll,vgg11,0,0.6819999814033508,1.3203305006027222
ResNet20v1,B,None,4,original,original,original,0,0.8485000133514404,0.6899377703666687
ResNet20v1,B,None,5,cwl2,untargeted,ResNet56v1,1,0.2468000054359436,10.217377662658691
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,1,0.5618000030517578,2.2401108741760254
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v2,2,0.5983999967575073,1.964115023612976
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v2,2,0.5662999749183655,2.196796417236328
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v2,3,0.7903000116348267,1.5653533935546875
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,0,0.5863000154495239,2.032855749130249
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v2,1,0.8090999722480774,1.408538818359375
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v2,1,0.5838000178337097,2.058658599853516
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,6,0.5526999831199646,2.279016733169556
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,5,0.7875999808311462,5.4642415046691895
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v2,3,0.796999990940094,1.444788694381714
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v2,2,0.7890999913215637,1.6129571199417114
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v1,3,0.5454000234603882,2.3640522956848145
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v2,3,0.5835999846458435,2.099039554595948
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v2,3,0.5717999935150146,2.1249940395355225
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v2,1,0.7857999801635742,1.5768682956695557
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v1,1,0.5494999885559082,2.271958827972412
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v1,3,0.8025000095367432,1.4928560256958008
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,7,0.7964000105857849,1.498287796974182
ResNet20v1,B,None,5,pgd,targeted_2nd,ResNet56v1,7,0.4250999987125397,3.4121532440185547
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,1,0.810699999332428,1.4111287593841553
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v1,2,0.5622000098228455,2.175997018814087
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v1,2,0.8123000264167786,1.4292356967926023
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v2,1,0.6137999892234802,1.827524781227112
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v2,0,0.5828999876976013,2.022578001022339
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v1,1,0.8014000058174133,1.5043708086013794
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v2,0,0.5913000106811523,2.053360939025879
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,5,0.2031999975442886,7.964200973510742
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet56v1,0,0.5483999848365784,2.3522539138793945
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,2,0.5465999841690063,2.388081312179565
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v2,0,0.7958999872207642,1.5460830926895142
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,6,0.805400013923645,1.4716156721115112
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,4,0.5275999903678894,2.366978406906128
ResNet20v1,B,None,5,cwl2,targeted_2nd,ResNet56v1,0,0.8277999758720398,0.788388192653656
ResNet20v1,B,None,5,cwl2,targeted_ll,ResNet56v1,0,0.8499000072479248,0.7353493571281433
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,4,0.7986000180244446,1.702381610870361
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v2,0,0.7900000214576721,1.5594134330749512
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,3,0.5530999898910522,2.284476518630981
ResNet20v1,B,None,5,pgd,targeted_ll,ResNet20v1,7,0.5519999861717224,2.367858648300171
ResNet20v1,B,None,5,cwl2,targeted_ll,ResNet56v1,1,0.8550000190734863,0.7013108134269714
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,0,0.7882999777793884,1.5865265130996704
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v1,0,0.3336000144481659,4.345464706420898
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,3,0.8162000179290771,1.4444580078125
ResNet20v1,B,None,5,pgd,untargeted,ResNet20v1,2,0.8130999803543091,1.4335384368896484
ResNet20v1,B,None,5,cwl2,untargeted,ResNet56v1,0,0.8277000188827515,0.7845649123191833
ResNet20v1,B,None,5,pgd,untargeted,ResNet56v2,2,0.7871999740600586,1.5561565160751345
ResNet20v1,B,None,5,pgd,targeted_ll,vgg19,1,0.5551000237464905,2.399331331253052
ResNet20v1,B,None,5,pgd,untargeted,vgg13,1,0.8209999799728394,1.3184514045715332
ResNet20v1,B,None,5,pgd,targeted_ll,vgg19,0,0.5551999807357788,2.466613292694092
ResNet20v1,B,None,5,pgd,untargeted,vgg11,0,0.7968000173568726,1.2005937099456787
ResNet20v1,B,None,5,pgd,untargeted,vgg19,2,0.8061000108718872,1.61446213722229
ResNet20v1,B,None,5,pgd,untargeted,vgg16,0,0.8190000057220459,1.6822452545166016
ResNet20v1,B,None,5,pgd,targeted_ll,vgg16,1,0.5605999827384949,2.324352502822876
ResNet20v1,B,None,5,pgd,untargeted,vgg13,4,0.8237000107765198,1.3318822383880615
ResNet20v1,B,None,5,pgd,untargeted,vgg16,2,0.8090000152587891,1.6645517349243164
ResNet20v1,B,None,5,pgd,targeted_ll,vgg16,0,0.5705000162124634,2.259317874908448
ResNet20v1,B,None,5,pgd,untargeted,vgg16,1,0.803600013256073,1.774348258972168
ResNet20v1,B,None,5,pgd,targeted_ll,vgg16,2,0.5378999710083008,2.529581546783448
ResNet20v1,B,None,5,pgd,untargeted,vgg11,4,0.8072999715805054,1.2115249633789062
ResNet20v1,B,None,5,pgd,targeted_ll,vgg11,1,0.6926000118255615,1.410417914390564
ResNet20v1,B,None,5,pgd,targeted_ll,vgg19,2,0.5533999800682068,2.3823659420013428
ResNet20v1,B,None,5,pgd,targeted_ll,vgg13,4,0.5773000121116638,2.273433923721313
ResNet20v1,B,None,5,pgd,untargeted,vgg19,4,0.8158000111579895,1.3828965425491333
ResNet20v1,B,None,5,pgd,targeted_ll,vgg13,1,0.5960999727249146,2.1140294075012207
ResNet20v1,B,None,5,pgd,targeted_ll,vgg13,2,0.5674999952316284,2.2802975177764893
ResNet20v1,B,None,5,pgd,targeted_ll,vgg19,4,0.5554999709129333,2.361884117126465
ResNet20v1,B,None,5,pgd,untargeted,vgg11,2,0.8050000071525574,1.1937044858932495
ResNet20v1,B,None,5,pgd,targeted_ll,vgg11,2,0.7032999992370605,1.365983247756958
ResNet20v1,B,None,5,pgd,targeted_ll,vgg16,4,0.5559999942779541,2.316004991531372
ResNet20v1,B,None,5,pgd,untargeted,vgg13,0,0.8156999945640564,1.4029302597045898
ResNet20v1,B,None,5,pgd,targeted_ll,vgg11,4,0.692799985408783,1.4065731763839722
ResNet20v1,B,None,5,pgd,untargeted,vgg13,2,0.8213000297546387,1.4107390642166138
ResNet20v1,B,None,5,pgd,untargeted,vgg11,1,0.8030999898910522,1.2188756465911863
ResNet20v1,B,None,5,pgd,untargeted,vgg19,1,0.8004000186920166,1.527560114860535
ResNet20v1,B,None,5,pgd,targeted_ll,vgg13,0,0.5692999958992004,2.31494402885437
ResNet20v1,B,None,5,pgd,untargeted,vgg16,4,0.8087999820709229,1.8359237909317017
ResNet20v1,B,None,5,pgd,untargeted,vgg19,0,0.8216999769210815,1.401630163192749
ResNet20v1,B,None,5,pgd,targeted_ll,vgg11,0,0.7148000001907349,1.313970923423767
ResNet20v1,B,None,5,original,original,original,0,0.8600000143051147,0.684975266456604
ResNet20v1,B,None,6,cwl2,untargeted,ResNet56v1,1,0.2441000044345855,9.813406944274902
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,1,0.5837000012397766,1.9692761898040767
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v2,2,0.623199999332428,1.7435587644577026
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v2,2,0.6065999865531921,1.820702314376831
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v2,3,0.794700026512146,1.4680052995681765
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,0,0.5878000259399414,1.954491376876831
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v2,1,0.8064000010490417,1.3586889505386353
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v2,1,0.6104000210762024,1.8121216297149656
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,6,0.202000007033348,7.200157165527344
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,5,0.8145999908447266,1.4219344854354858
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v2,3,0.8001000285148621,1.3286659717559814
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v2,2,0.7892000079154968,1.4971917867660522
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v1,3,0.5882999897003174,1.976848840713501
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v2,3,0.6166999936103821,1.850873589515686
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v2,3,0.617900013923645,1.7964353561401367
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v2,1,0.784500002861023,1.5273586511611938
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v1,1,0.5773000121116638,1.9986162185668943
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v1,3,0.8040000200271606,1.4447821378707886
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,7,0.7990000247955322,1.439283847808838
ResNet20v1,B,None,6,pgd,targeted_2nd,ResNet56v1,7,0.4438000023365021,3.1408438682556152
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,1,0.8100000023841858,1.382388710975647
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v1,2,0.5981000065803528,1.9279464483261108
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v1,2,0.8144000172615051,1.3762977123260498
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v2,1,0.6151000261306763,1.792244553565979
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v2,0,0.6152999997138977,1.7813827991485596
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v1,1,0.8029000163078308,1.4321341514587402
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v2,0,0.6215000152587891,1.7972582578659058
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,5,0.5799000263214111,2.0098910331726074
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet56v1,0,0.5893999934196472,1.970443606376648
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,2,0.59170001745224,1.9364118576049805
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v2,0,0.7968000173568726,1.4377567768096924
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,6,0.7732999920845032,5.735645294189453
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,4,0.5680999755859375,2.0411922931671143
ResNet20v1,B,None,6,cwl2,targeted_2nd,ResNet56v1,0,0.8104000091552734,0.8734672665596008
ResNet20v1,B,None,6,cwl2,targeted_ll,ResNet56v1,0,0.8352000117301941,0.7943441271781921
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,4,0.8029999732971191,1.6054047346115112
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v2,0,0.7949000000953674,1.413207769393921
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,3,0.5799999833106995,1.9812562465667725
ResNet20v1,B,None,6,pgd,targeted_ll,ResNet20v1,7,0.6004999876022339,1.9091603755950928
ResNet20v1,B,None,6,cwl2,targeted_ll,ResNet56v1,1,0.8398000001907349,0.7727138996124268
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,0,0.7888000011444092,1.577742338180542
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v1,0,0.3481999933719635,3.9839839935302734
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,3,0.8148999810218811,1.3660563230514526
ResNet20v1,B,None,6,pgd,untargeted,ResNet20v1,2,0.8101999759674072,1.377213478088379
ResNet20v1,B,None,6,cwl2,untargeted,ResNet56v1,0,0.8105999827384949,0.8698377013206482
ResNet20v1,B,None,6,pgd,untargeted,ResNet56v2,2,0.7906000018119812,1.4442059993743896
ResNet20v1,B,None,6,pgd,targeted_ll,vgg19,1,0.5439000129699707,2.363102436065674
ResNet20v1,B,None,6,pgd,untargeted,vgg13,1,0.8170999884605408,1.3202086687088013
ResNet20v1,B,None,6,pgd,targeted_ll,vgg19,0,0.5422000288963318,2.463875770568848
ResNet20v1,B,None,6,pgd,untargeted,vgg11,0,0.7878999710083008,1.286654353141785
ResNet20v1,B,None,6,pgd,untargeted,vgg19,2,0.8055999875068665,1.5875155925750732
ResNet20v1,B,None,6,pgd,untargeted,vgg16,0,0.8140000104904175,1.6651679277420044
ResNet20v1,B,None,6,pgd,targeted_ll,vgg16,1,0.5493999719619751,2.295105218887329
ResNet20v1,B,None,6,pgd,untargeted,vgg13,4,0.8188999891281128,1.3365232944488523
ResNet20v1,B,None,6,pgd,untargeted,vgg16,2,0.8075000047683716,1.6509134769439695
ResNet20v1,B,None,6,pgd,targeted_ll,vgg16,0,0.5604000091552734,2.2825071811676025
ResNet20v1,B,None,6,pgd,untargeted,vgg16,1,0.8030999898910522,1.7375279664993286
ResNet20v1,B,None,6,pgd,targeted_ll,vgg16,2,0.5400000214576721,2.4417245388031006
ResNet20v1,B,None,6,pgd,untargeted,vgg11,4,0.7972999811172485,1.2813739776611328
ResNet20v1,B,None,6,pgd,targeted_ll,vgg11,1,0.6658999919891357,1.571218490600586
ResNet20v1,B,None,6,pgd,targeted_ll,vgg19,2,0.5491999983787537,2.3474225997924805
ResNet20v1,B,None,6,pgd,targeted_ll,vgg13,4,0.5805000066757202,2.1979801654815674
ResNet20v1,B,None,6,pgd,untargeted,vgg19,4,0.8144000172615051,1.3780717849731443
ResNet20v1,B,None,6,pgd,targeted_ll,vgg13,1,0.5874000191688538,2.1364662647247314
ResNet20v1,B,None,6,pgd,targeted_ll,vgg13,2,0.5655999779701233,2.2343907356262207
ResNet20v1,B,None,6,pgd,targeted_ll,vgg19,4,0.5504999756813049,2.388391733169556
ResNet20v1,B,None,6,pgd,untargeted,vgg11,2,0.7906000018119812,1.2819101810455322
ResNet20v1,B,None,6,pgd,targeted_ll,vgg11,2,0.6753000020980835,1.5197508335113523
ResNet20v1,B,None,6,pgd,targeted_ll,vgg16,4,0.5440000295639038,2.3076417446136475
ResNet20v1,B,None,6,pgd,untargeted,vgg13,0,0.8098000288009644,1.4178475141525269
ResNet20v1,B,None,6,pgd,targeted_ll,vgg11,4,0.6676999926567078,1.5598928928375244
ResNet20v1,B,None,6,pgd,untargeted,vgg13,2,0.8131999969482422,1.433058261871338
ResNet20v1,B,None,6,pgd,untargeted,vgg11,1,0.7932999730110168,1.3141844272613523
ResNet20v1,B,None,6,pgd,untargeted,vgg19,1,0.7975000143051147,1.5144109725952148
ResNet20v1,B,None,6,pgd,targeted_ll,vgg13,0,0.5620999932289124,2.269134759902954
ResNet20v1,B,None,6,pgd,untargeted,vgg16,4,0.8082000017166138,1.8098433017730715
ResNet20v1,B,None,6,pgd,untargeted,vgg19,0,0.8205999732017517,1.3937017917633057
ResNet20v1,B,None,6,pgd,targeted_ll,vgg11,0,0.6811000108718872,1.450127124786377
ResNet20v1,B,None,6,original,original,original,0,0.8439000248908997,0.7610507607460022
ResNet20v1,B,None,7,cwl2,untargeted,ResNet56v1,1,0.2413000017404556,9.926494598388672
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,1,0.5436999797821045,2.490895986557007
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v2,2,0.5623999834060669,2.293145179748535
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v2,2,0.5551999807357788,2.336704969406128
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v2,3,0.7731000185012817,1.769795298576355
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,0,0.5601000189781189,2.251260042190552
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v2,1,0.7836999893188477,1.612834095954895
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v2,1,0.5546000003814697,2.358159065246582
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,6,0.5343000292778015,2.498944044113159
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,5,0.7989000082015991,1.6246315240859983
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v2,3,0.7724999785423279,1.6594067811965942
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v2,2,0.7728999853134155,1.766080021858215
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v1,3,0.5210999846458435,2.6119701862335205
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v2,3,0.5537999868392944,2.412848711013794
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v2,3,0.5630000233650208,2.2688183784484863
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v2,1,0.7684999704360962,1.80250346660614
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v1,1,0.5206000208854675,2.637502670288086
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v1,3,0.786300003528595,1.6979365348815918
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,7,0.7594000101089478,6.14625883102417
ResNet20v1,B,None,7,pgd,targeted_2nd,ResNet56v1,7,0.3869999945163727,4.021568775177002
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,1,0.7897999882698059,1.5972931385040283
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v1,2,0.5332000255584717,2.548565626144409
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v1,2,0.7918999791145325,1.616828441619873
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v2,1,0.5935999751091003,2.087881803512573
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v2,0,0.5719000101089478,2.213282823562622
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v1,1,0.7824000120162964,1.7463067770004272
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v2,0,0.5541999936103821,2.440828561782837
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,5,0.520799994468689,2.595798969268799
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet56v1,0,0.5234000086784363,2.6082746982574463
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,2,0.5239999890327454,2.585678100585937
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v2,0,0.7789999842643738,1.749233603477478
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,6,0.7896999716758728,1.6757090091705322
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,4,0.5012999773025513,2.6849403381347656
ResNet20v1,B,None,7,cwl2,targeted_2nd,ResNet56v1,0,0.7767999768257141,1.0327377319335938
ResNet20v1,B,None,7,cwl2,targeted_ll,ResNet56v1,0,0.8152999877929688,0.904930591583252
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,4,0.7922000288963318,1.8677154779434204
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v2,0,0.7694000005722046,1.809513688087464
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,3,0.5248000025749207,2.571592092514038
ResNet20v1,B,None,7,pgd,targeted_ll,ResNet20v1,7,0.2143000066280365,7.236975193023682
ResNet20v1,B,None,7,cwl2,targeted_ll,ResNet56v1,1,0.8202000260353088,0.8811174035072327
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,0,0.7785999774932861,1.7677868604660034
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v1,0,0.2994999885559082,5.0336594581604
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,3,0.7991999983787537,1.569079041481018
ResNet20v1,B,None,7,pgd,untargeted,ResNet20v1,2,0.7936999797821045,1.6083730459213257
ResNet20v1,B,None,7,cwl2,untargeted,ResNet56v1,0,0.7777000069618225,1.028794765472412
ResNet20v1,B,None,7,pgd,untargeted,ResNet56v2,2,0.7687000036239624,1.809326767921448
ResNet20v1,B,None,7,pgd,targeted_ll,vgg19,1,0.5282999873161316,2.6829922199249268
ResNet20v1,B,None,7,pgd,untargeted,vgg13,1,0.8076000213623047,1.4568824768066406
ResNet20v1,B,None,7,pgd,targeted_ll,vgg19,0,0.5324000120162964,2.75937557220459
ResNet20v1,B,None,7,pgd,untargeted,vgg11,0,0.7764000296592712,1.42027485370636
ResNet20v1,B,None,7,pgd,untargeted,vgg19,2,0.7967000007629395,1.7514759302139282
ResNet20v1,B,None,7,pgd,untargeted,vgg16,0,0.8043000102043152,1.808988094329834
ResNet20v1,B,None,7,pgd,targeted_ll,vgg16,1,0.5299999713897705,2.5788826942443848
ResNet20v1,B,None,7,pgd,untargeted,vgg13,4,0.8068000078201294,1.4268810749053955
ResNet20v1,B,None,7,pgd,untargeted,vgg16,2,0.8009999990463257,1.795170545578003
ResNet20v1,B,None,7,pgd,targeted_ll,vgg16,0,0.5353000164031982,2.535278797149658
ResNet20v1,B,None,7,pgd,untargeted,vgg16,1,0.7943999767303467,1.8687068223953247
ResNet20v1,B,None,7,pgd,targeted_ll,vgg16,2,0.5142999887466431,2.765249252319336
ResNet20v1,B,None,7,pgd,untargeted,vgg11,4,0.7856000065803528,1.404921531677246
ResNet20v1,B,None,7,pgd,targeted_ll,vgg11,1,0.6452999711036682,1.7436374425888062
ResNet20v1,B,None,7,pgd,targeted_ll,vgg19,2,0.5192999839782715,2.7341320514678955
ResNet20v1,B,None,7,pgd,targeted_ll,vgg13,4,0.5615000128746033,2.501385450363159
ResNet20v1,B,None,7,pgd,untargeted,vgg19,4,0.803600013256073,1.4925663471221924
ResNet20v1,B,None,7,pgd,targeted_ll,vgg13,1,0.5587000250816345,2.4743030071258545
ResNet20v1,B,None,7,pgd,targeted_ll,vgg13,2,0.5532000064849854,2.510650396347046
ResNet20v1,B,None,7,pgd,targeted_ll,vgg19,4,0.5370000004768372,2.613471984863281
ResNet20v1,B,None,7,pgd,untargeted,vgg11,2,0.7745000123977661,1.4408434629440308
ResNet20v1,B,None,7,pgd,targeted_ll,vgg11,2,0.6478999853134155,1.7483677864074707
ResNet20v1,B,None,7,pgd,targeted_ll,vgg16,4,0.524399995803833,2.6438405513763428
ResNet20v1,B,None,7,pgd,untargeted,vgg13,0,0.7976999878883362,1.5272408723831177
ResNet20v1,B,None,7,pgd,targeted_ll,vgg11,4,0.6420000195503235,1.7754924297332764
ResNet20v1,B,None,7,pgd,untargeted,vgg13,2,0.8061000108718872,1.5199755430221558
ResNet20v1,B,None,7,pgd,untargeted,vgg11,1,0.7802000045776367,1.4197593927383425
ResNet20v1,B,None,7,pgd,untargeted,vgg19,1,0.7896000146865845,1.674864411354065
ResNet20v1,B,None,7,pgd,targeted_ll,vgg13,0,0.5436000227928162,2.5529985427856445
ResNet20v1,B,None,7,pgd,untargeted,vgg16,4,0.800000011920929,1.9744940996170044
ResNet20v1,B,None,7,pgd,untargeted,vgg19,0,0.8083000183105469,1.5041528940200806
ResNet20v1,B,None,7,pgd,targeted_ll,vgg11,0,0.6571999788284302,1.6550488471984863
